,Obj1XPos,Obj1YPos,Obj1Dir,Obj2XPos,Obj2YPos,Obj2Dir,CollisionX,CollisionY,Outcome
18310,4,7,4,0,4,0,4,0,0
18311,7,1,6,8,2,1,1,1,0
18312,6,5,5,2,7,4,2,9,1
18313,7,2,5,2,0,1,5,4,0
18314,8,5,4,0,0,1,8,0,0
18315,2,1,5,5,5,3,2,3,0
18316,7,2,5,3,1,2,5,4,0
18317,3,5,2,2,0,3,5,5,0
18318,5,0,1,3,5,1,5,0,0
18319,2,1,3,2,4,1,4,3,0
18320,4,5,4,1,1,4,4,0,0
18321,5,6,2,3,7,3,7,6,0
18322,2,1,3,7,4,2,4,3,0
18323,3,6,3,2,4,1,5,8,0
18324,2,2,5,6,3,0,2,4,0
18325,6,2,1,8,4,6,8,2,0
18326,6,4,6,1,0,2,4,4,0
18327,6,1,6,4,8,5,1,1,0
18328,6,7,5,0,4,4,4,9,0
18329,2,3,6,8,5,1,6,3,1
18330,0,0,3,6,2,2,0,0,0
18331,1,2,1,4,3,4,3,2,0
18332,4,7,1,7,7,6,6,5,0
18333,2,0,3,7,7,6,2,0,0
18334,1,2,6,7,6,1,7,2,1
18335,2,1,2,3,0,1,4,7,0
18336,6,4,6,6,1,5,9,4,1
18337,6,7,1,4,4,4,8,5,0
18338,8,6,5,8,4,2,6,8,0
18339,6,8,5,8,7,0,4,10,0
18340,7,4,6,4,5,3,5,4,0
18341,3,5,6,0,5,2,1,5,0
18342,0,6,0,5,7,3,0,6,0
18343,7,6,1,3,5,1,9,4,0
18344,2,6,0,6,7,1,2,0,0
18345,3,8,5,6,1,4,1,10,0
18346,5,7,6,4,8,2,3,7,0
18347,1,8,0,7,1,2,1,1,0
18348,6,2,6,5,2,2,4,2,0
18349,1,3,6,2,2,3,3,3,0
18350,3,5,6,2,1,4,1,5,0
18351,7,3,1,3,3,1,8,4,1
18352,1,2,6,7,5,1,3,2,0
18353,7,3,1,2,8,1,9,1,0
18354,1,8,3,8,8,2,3,10,0
18355,2,2,0,8,2,1,2,0,0
18356,5,3,4,6,5,6,5,0,0
18357,1,6,5,0,4,2,3,8,0
18358,3,8,4,0,4,4,3,0,0
18359,2,1,4,0,6,1,2,0,0
18360,2,7,0,5,1,2,2,0,0
18361,1,1,3,3,2,1,1,1,0
18362,5,8,0,5,6,6,5,0,0
18363,2,2,2,5,1,3,4,2,0
18364,3,8,2,8,0,3,5,8,0
18365,7,1,6,1,1,2,1,1,1
18366,7,4,1,7,5,6,9,2,0
18367,6,8,0,2,0,6,6,0,0
18368,4,7,2,0,7,3,6,7,0
18369,7,7,1,5,8,2,2,8,1
18370,5,6,4,0,8,4,5,0,0
18371,2,7,1,3,2,1,4,5,0
18372,4,7,1,8,8,3,6,5,0
18373,5,0,1,6,1,0,5,0,0
18374,8,0,4,4,8,3,8,0,0
18375,6,2,4,7,0,1,6,0,0
18376,3,5,3,5,6,1,5,7,0
18377,3,6,6,6,3,2,1,6,0
18378,6,7,6,8,0,6,4,7,0
18379,4,8,1,5,6,0,6,6,0
18380,3,1,3,3,6,4,5,3,0
18381,1,2,0,4,0,0,1,1,0
18382,6,6,3,6,6,5,6,6,1
18383,2,2,1,3,4,5,4,2,0
18384,1,4,0,6,0,3,1,1,0
18385,0,3,6,5,2,2,0,3,0
18386,8,3,2,4,4,6,10,3,0
18387,6,3,1,3,2,3,8,1,0
18388,6,2,2,6,8,6,8,2,0
18389,1,2,0,6,5,1,1,1,0
18390,0,0,3,2,3,6,0,0,0
18391,1,8,4,7,5,0,1,10,0
18392,1,3,2,8,2,3,3,3,0
18393,6,8,6,6,3,3,5,8,1
18394,4,7,1,6,8,3,6,5,0
18395,0,8,4,8,8,4,0,8,0
18396,0,4,5,3,2,5,0,4,0
18397,1,4,6,2,2,4,3,4,0
18398,7,6,1,0,7,3,9,4,0
18399,3,2,0,8,8,6,3,0,0
18400,2,0,2,2,0,6,2,0,1
18401,4,2,5,5,0,6,2,4,0
18402,3,5,2,8,7,4,5,5,0
18403,6,3,6,4,4,6,4,3,0
18404,0,8,1,4,0,4,0,8,0
18405,4,7,1,7,0,1,6,5,0
18406,3,0,3,4,7,2,3,0,0
18407,1,2,4,5,6,3,7,4,0
18408,7,8,4,1,8,6,7,0,0
18409,2,8,1,3,1,1,4,6,0
18410,0,0,1,8,2,5,0,0,0
18411,4,3,2,5,8,3,6,3,0
18412,7,8,5,2,6,1,5,10,0
18413,7,2,6,0,6,2,5,2,0
18414,4,2,4,7,0,5,4,0,0
18415,5,7,1,6,0,3,7,5,0
18416,7,3,4,0,2,1,7,0,0
18417,0,6,4,7,2,5,0,6,0
18418,0,5,5,0,1,5,0,5,0
18419,7,8,0,5,1,5,7,0,0
18420,8,2,0,5,4,2,8,0,0
18421,0,6,3,7,4,5,0,6,0
18422,8,6,0,8,1,4,8,0,1
18423,6,0,1,2,5,5,6,0,0
18424,0,1,0,8,8,1,0,0,0
18425,2,1,1,5,8,5,4,3,0
18426,5,5,3,8,8,5,1,1,0
18427,7,5,0,2,3,0,7,0,0
18428,2,3,0,6,1,4,2,0,0
18429,4,7,1,6,2,0,6,5,0
18430,4,2,2,0,3,5,6,2,0
18431,0,8,5,6,5,5,0,8,0
18432,6,2,5,3,7,1,4,4,0
18433,4,2,0,0,6,5,4,0,0
18434,3,5,0,3,8,3,3,0,0
18435,4,1,3,8,7,2,6,3,0
18436,8,5,1,2,5,3,10,3,0
18437,4,1,6,6,8,0,1,1,0
18438,8,0,6,4,5,6,8,0,0
18439,6,3,2,4,7,2,8,3,0
18440,5,3,6,4,5,4,3,3,0
18441,8,8,1,0,2,6,10,6,0
18442,5,7,0,0,0,6,5,0,0
18443,1,5,5,8,6,2,3,7,0
18444,1,3,3,8,6,5,3,5,0
18445,0,6,6,5,0,0,0,6,0
18446,5,5,0,8,2,0,5,0,0
18447,4,0,3,2,1,2,4,0,0
18448,6,6,6,3,8,2,4,6,0
18449,2,1,3,1,0,6,4,3,0
18450,5,0,1,4,1,3,5,0,0
18451,8,4,1,6,6,5,4,6,1
18452,6,8,2,8,2,6,8,8,0
18453,4,7,5,3,3,0,2,9,0
18454,7,8,2,0,8,1,9,8,0
18455,0,0,5,2,7,1,0,0,0
18456,1,1,1,3,1,1,1,1,0
18457,4,7,6,2,7,4,2,7,0
18458,6,5,1,8,2,3,8,3,0
18459,7,2,6,5,1,1,6,2,1
18460,4,7,1,2,7,2,6,5,0
18461,4,0,2,1,7,0,4,0,0
18462,1,8,2,0,7,6,3,8,0
18463,5,1,4,3,5,3,5,0,0
18464,7,2,4,0,4,1,7,0,0
18465,0,5,6,3,3,6,0,5,0
18466,6,7,0,1,1,0,6,0,0
18467,8,4,1,0,7,1,10,2,0
18468,2,8,6,3,8,6,2,8,0
18469,7,4,2,3,0,6,9,4,0
18470,0,3,0,8,3,6,0,3,0
18471,2,1,5,4,0,3,2,3,0
18472,0,5,1,1,4,2,0,5,0
18473,7,7,1,4,0,1,9,5,0
18474,7,6,1,4,3,0,9,4,0
18475,5,2,3,6,0,6,7,4,0
18476,5,8,0,0,1,0,5,0,0
18477,4,1,2,8,8,2,3,8,1
18478,6,2,5,8,4,6,4,4,0
18479,8,8,6,6,5,1,6,8,0
18480,6,8,2,6,6,1,2,8,1
18481,0,1,2,3,3,3,1,1,1
18482,8,1,0,1,1,3,8,0,0
18483,0,0,4,4,3,5,0,0,0
18484,3,2,5,6,7,3,1,4,0
18485,4,4,2,4,2,4,6,4,0
18486,7,6,5,8,7,2,5,8,0
18487,5,0,5,8,2,6,5,0,0
18488,0,7,0,3,5,1,0,7,0
18489,2,1,1,7,0,4,4,3,0
18490,7,2,4,3,5,6,7,0,0
18491,2,1,4,7,3,3,2,0,0
18492,8,5,0,6,2,3,8,0,0
18493,7,3,2,2,7,6,9,3,0
18494,3,0,1,7,4,4,3,0,0
18495,1,7,1,5,8,3,3,5,0
18496,5,3,2,0,3,2,7,3,0
18497,7,6,0,5,0,4,7,0,0
18498,3,7,5,4,1,2,1,9,0
18499,8,7,3,4,8,2,10,9,0
18500,5,7,5,4,6,3,3,9,0
18501,3,8,6,8,7,4,1,8,0
18502,5,1,5,3,2,5,5,3,0
18503,2,4,1,1,5,6,4,2,0
18504,2,7,5,1,6,2,2,9,0
18505,0,4,4,7,5,6,0,4,0
18506,0,6,6,5,7,4,0,6,0
18507,6,2,3,0,2,0,8,4,0
18508,7,4,0,5,6,5,7,0,0
18509,7,4,4,2,7,5,7,0,0
18510,4,2,0,6,4,5,4,0,0
18511,1,3,3,6,3,1,3,5,0
18512,3,0,0,1,7,1,3,0,0
18513,2,1,3,4,1,0,4,3,0
18514,8,1,2,0,8,6,10,1,0
18515,3,8,3,3,7,2,8,7,1
18516,3,8,1,0,2,0,5,6,0
18517,0,0,0,1,7,4,0,0,0
18518,1,1,2,2,3,2,1,1,0
18519,8,6,4,0,1,1,8,0,0
18520,8,5,2,6,3,2,10,5,0
18521,7,2,5,1,0,3,5,4,0
18522,2,7,3,7,5,6,4,9,0
18523,2,6,6,0,3,4,2,6,0
18524,7,8,3,7,8,5,7,8,1
18525,0,2,2,8,1,0,0,2,0
18526,7,8,1,1,4,0,9,6,0
18527,1,2,5,6,5,4,3,4,0
18528,2,0,5,4,3,3,2,0,0
18529,3,2,1,2,1,0,5,2,0
18530,2,7,6,5,4,6,2,7,0
18531,3,7,4,2,8,0,3,0,0
18532,3,6,2,0,4,3,5,6,0
18533,3,6,2,4,1,5,5,6,0
18534,0,4,3,7,8,6,0,4,0
18535,8,7,1,2,5,5,10,5,0
18536,5,3,0,2,1,4,5,0,0
18537,3,4,4,6,0,3,3,0,0
18538,0,0,6,7,7,5,0,0,0
18539,0,0,3,1,5,1,0,0,0
18540,7,8,2,1,2,2,9,8,0
18541,8,1,4,3,0,0,8,0,0
18542,4,1,4,7,7,3,4,4,1
18543,7,5,3,4,4,3,9,7,0
18544,6,5,3,3,4,6,8,7,0
18545,4,5,3,8,0,1,6,7,0
18546,0,4,6,6,6,2,0,4,0
18547,2,2,6,6,8,4,2,2,0
18548,8,1,1,8,2,3,10,3,0
18549,6,5,0,0,1,1,6,0,0
18550,2,3,0,7,6,5,2,0,0
18551,4,0,6,2,0,1,4,0,0
18552,6,4,2,0,0,0,8,4,0
18553,5,5,0,7,3,1,5,0,0
18554,6,4,2,3,1,1,8,4,0
18555,4,2,4,6,3,0,4,0,0
18556,6,3,6,0,1,2,3,3,1
18557,7,7,6,0,3,2,5,7,0
18558,2,2,5,7,5,6,2,4,0
18559,3,0,3,7,2,1,3,0,0
18560,1,6,6,6,3,3,3,6,0
18561,2,4,0,1,4,5,2,0,0
18562,0,4,5,1,6,0,0,4,0
18563,1,3,1,1,5,0,3,1,0
18564,3,7,0,8,1,4,3,0,0
18565,8,8,1,8,6,1,6,2,1
18566,8,1,2,1,2,1,10,1,0
18567,4,1,4,7,8,0,4,0,0
18568,4,1,1,8,0,0,6,3,0
18569,0,1,6,0,6,5,-20,1,0
18570,7,8,4,8,0,4,7,0,0
18571,4,1,5,2,3,4,4,3,0
18572,8,8,2,3,4,4,10,8,0
18573,5,6,1,2,7,3,7,4,0
18574,3,1,6,8,1,5,1,1,0
18575,7,0,0,6,1,0,7,0,0
18576,3,8,5,7,3,5,1,10,0
18577,0,0,6,5,4,6,0,0,0
18578,1,3,4,1,0,2,6,5,0
18579,0,4,5,4,2,3,0,4,0
18580,5,2,5,4,3,4,3,4,0
18581,4,6,2,5,2,1,6,6,0
18582,7,2,4,3,4,6,7,4,1
18583,2,0,3,4,1,0,2,0,0
18584,4,5,6,8,5,6,3,5,1
18585,0,8,2,4,2,4,0,8,0
18586,3,3,3,2,0,1,1,1,0
18587,7,4,0,4,7,5,7,0,0
18588,7,4,1,8,8,2,9,2,0
18589,0,3,6,5,1,2,0,3,0
18590,0,8,5,1,6,4,0,8,0
18591,4,0,2,4,1,6,4,0,0
18592,1,0,3,8,0,1,3,2,0
18593,8,6,2,4,4,6,10,6,0
18594,8,3,0,0,0,4,8,0,0
18595,4,2,2,8,5,2,6,2,0
18596,1,4,1,7,7,4,3,2,0
18597,3,8,1,6,8,5,5,6,0
18598,2,1,4,8,1,6,2,0,0
18599,0,1,5,2,7,4,2,3,0
18600,7,8,6,7,8,4,7,8,1
18601,8,6,6,1,6,3,6,6,0
18602,6,0,2,3,2,5,6,0,0
18603,4,4,6,7,6,1,2,4,0
18604,7,3,3,5,4,6,9,5,0
18605,5,4,0,4,1,2,5,0,0
18606,3,4,1,6,4,6,5,2,0
18607,6,2,2,1,1,4,8,2,0
18608,5,4,1,7,7,4,7,2,0
18609,1,6,6,4,4,0,3,6,0
18610,2,2,4,2,3,3,2,0,0
18611,6,7,1,8,2,5,8,5,0
18612,3,8,2,6,4,2,5,8,0
18613,4,7,6,6,4,1,2,7,0
18614,8,4,5,3,5,3,6,6,0
18615,8,0,4,3,1,5,8,0,0
18616,6,0,4,5,5,4,6,0,0
18617,4,5,3,3,4,4,6,7,0
18618,2,2,3,8,5,2,1,1,0
18619,6,6,1,1,8,3,8,4,0
18620,8,0,3,2,2,6,8,0,0
18621,8,5,4,8,6,0,8,0,1
18622,7,1,5,3,3,4,7,3,0
18623,1,0,0,6,7,3,1,-20,0
18624,4,0,4,4,1,3,4,0,0
18625,6,3,1,6,6,0,8,1,0
18626,0,1,4,7,7,6,0,2,0
18627,4,6,1,7,5,4,6,4,0
18628,0,2,5,1,6,4,0,2,0
18629,1,7,0,4,7,6,1,1,0
18630,3,5,4,7,4,1,3,0,0
18631,7,0,4,3,4,2,7,0,0
18632,7,2,3,0,5,2,9,4,0
18633,0,0,1,5,7,0,0,0,0
18634,5,5,4,0,5,2,5,0,0
18635,3,2,3,3,8,1,6,5,1
18636,8,5,1,4,7,3,10,3,0
18637,3,6,6,7,5,6,1,6,0
18638,1,3,3,2,6,3,3,5,0
18639,0,6,4,8,8,2,0,6,0
18640,3,2,1,0,0,6,5,2,0
18641,5,1,0,6,3,4,5,0,0
18642,2,3,2,4,3,5,4,3,0
18643,0,3,2,7,3,6,0,3,0
18644,2,5,3,1,7,3,4,7,0
18645,5,3,6,7,3,5,9,3,1
18646,1,5,2,0,3,6,3,5,0
18647,2,0,4,1,0,4,2,0,0
18648,4,6,2,8,2,1,6,6,0
18649,5,1,3,0,5,5,7,3,0
18650,2,6,5,7,1,2,2,8,0
18651,4,6,1,8,3,2,6,4,0
18652,0,5,5,5,5,4,0,5,0
18653,6,5,0,4,0,4,6,0,0
18654,3,0,2,2,4,5,3,0,0
18655,3,1,4,8,4,4,3,0,0
18656,2,2,2,7,3,4,4,2,0
18657,7,1,1,8,1,1,9,3,0
18658,8,6,0,6,7,6,8,0,0
18659,4,1,4,7,6,6,4,0,0
18660,6,3,6,7,3,1,4,3,0
18661,0,6,6,0,1,2,0,6,0
18662,3,6,5,4,4,2,1,8,0
18663,2,3,1,8,2,3,4,1,0
18664,6,0,6,2,7,2,6,0,0
18665,7,0,3,0,3,0,7,0,0
18666,4,3,0,7,3,6,4,0,0
18667,1,2,0,7,5,0,1,1,0
18668,3,6,6,5,8,4,5,6,1
18669,7,7,6,2,3,3,5,7,0
18670,0,1,5,4,4,6,2,3,0
18671,5,7,1,0,0,5,7,5,0
18672,0,2,1,6,0,0,0,2,0
18673,1,8,6,2,6,2,3,8,0
18674,3,7,3,7,7,6,5,9,0
18675,4,3,2,0,0,6,6,3,0
18676,3,5,3,6,7,3,5,7,0
18677,0,8,0,3,6,6,0,8,0
18678,8,5,5,7,3,1,6,7,0
18679,4,3,5,4,8,3,2,5,0
18680,4,4,2,7,3,1,6,4,0
18681,4,3,0,3,5,2,4,0,0
18682,4,1,1,7,1,3,6,3,0
18683,8,7,4,1,7,1,8,0,0
18684,3,4,6,0,1,4,1,4,0
18685,6,5,2,5,4,5,8,5,0
18686,8,4,5,7,8,1,6,6,0
18687,7,3,3,4,3,3,9,5,0
18688,2,5,1,2,4,5,4,3,0
18689,7,0,6,8,6,1,7,0,0
18690,0,3,0,5,0,6,0,3,0
18691,0,5,5,5,7,4,0,5,0
18692,3,8,3,7,2,4,5,10,0
18693,2,1,3,0,4,6,4,3,0
18694,3,7,0,4,7,3,3,0,0
18695,0,4,0,0,5,1,0,4,0
18696,4,4,5,4,7,5,2,6,0
18697,4,3,5,5,5,1,2,5,0
18698,6,5,0,8,2,3,6,0,0
18699,8,2,2,1,2,4,10,2,0
18700,3,2,0,8,1,6,3,0,0
18701,3,7,0,4,2,2,3,0,0
18702,4,8,3,7,6,1,6,10,0
18703,8,6,1,2,5,6,10,4,0
18704,5,2,0,5,7,1,5,0,0
18705,7,3,1,3,6,5,9,1,0
18706,3,5,4,3,7,4,3,9,1
18707,5,5,6,0,5,3,3,5,0
18708,2,8,3,8,8,1,4,10,0
18709,2,0,1,7,2,6,2,0,0
18710,5,1,5,5,8,0,5,3,0
18711,3,5,2,5,4,4,5,5,0
18712,4,0,1,6,1,6,4,0,0
18713,7,0,3,5,3,6,7,0,0
18714,4,8,3,6,7,5,6,10,0
18715,5,2,6,2,3,3,3,2,0
18716,2,5,6,7,2,6,2,5,0
18717,4,4,3,3,3,4,1,1,0
18718,2,0,2,2,3,0,2,0,1
18719,0,7,4,0,7,2,0,7,1
18720,3,6,2,8,4,5,5,6,0
18721,4,6,1,7,2,3,6,4,0
18722,0,2,0,1,7,2,0,2,0
18723,5,5,1,7,3,3,7,3,0
18724,1,1,0,2,4,2,1,1,0
18725,6,2,1,8,1,6,7,1,1
18726,0,7,2,3,2,1,0,7,0
18727,1,2,4,2,1,0,7,4,0
18728,1,2,2,7,2,2,7,2,1
18729,5,8,4,2,3,0,5,0,0
18730,5,3,2,4,6,6,7,3,0
18731,0,4,5,1,7,1,0,4,0
18732,1,8,3,6,8,0,3,10,0
18733,5,0,0,7,4,2,5,0,0
18734,2,0,0,1,6,1,2,0,0
18735,5,3,2,5,0,1,7,3,0
18736,0,1,6,0,0,5,-20,1,0
18737,5,1,4,2,4,5,5,0,0
18738,7,8,3,5,1,4,9,10,0
18739,6,6,4,1,2,2,6,0,0
18740,0,0,5,7,8,3,0,0,0
18741,3,5,0,6,7,4,3,0,0
18742,6,8,6,3,3,6,4,8,0
18743,8,1,2,1,8,1,10,1,0
18744,4,8,1,7,6,0,6,6,0
18745,2,6,2,3,6,2,4,6,0
18746,4,3,3,6,3,1,6,5,0
18747,3,4,3,0,2,5,5,6,0
18748,4,4,5,5,1,3,2,6,0
18749,4,6,0,7,0,2,4,0,0
18750,1,4,2,7,1,4,3,4,0
18751,1,0,0,8,7,5,1,-20,0
18752,5,7,1,4,4,0,7,5,0
18753,1,3,5,3,3,1,3,5,0
18754,8,5,5,0,3,2,6,7,0
18755,2,2,0,4,1,1,2,0,0
18756,4,5,0,2,0,5,4,0,0
18757,5,4,1,2,3,4,7,2,0
18758,2,3,2,0,1,3,4,3,0
18759,4,6,5,3,0,0,2,8,0
18760,5,8,4,5,0,2,5,0,1
18761,7,1,4,0,7,1,7,0,0
18762,6,2,5,6,0,6,4,4,0
18763,4,4,2,4,4,0,4,4,1
18764,6,5,2,4,2,4,8,5,0
18765,3,4,1,1,8,1,5,2,0
18766,3,4,2,1,6,0,5,4,0
18767,1,6,1,3,5,4,3,4,0
18768,8,0,4,1,0,2,8,0,0
18769,0,4,1,4,6,2,0,4,0
18770,4,5,0,3,1,2,4,0,0
18771,8,6,1,1,2,0,10,4,0
18772,2,3,6,7,7,4,2,3,0
18773,7,0,0,7,8,5,7,0,0
18774,5,3,6,3,1,4,3,3,1
18775,2,7,0,0,2,4,2,0,0
18776,7,0,4,8,3,0,7,0,0
18777,0,0,4,0,7,3,0,0,0
18778,4,8,4,6,8,1,4,0,0
18779,4,5,5,0,8,0,2,7,0
18780,7,1,5,4,5,5,7,3,0
18781,1,4,0,7,0,2,1,1,0
18782,8,7,1,8,6,4,10,5,0
18783,4,0,3,6,7,6,4,0,0
18784,1,8,5,7,3,3,3,10,0
18785,3,7,0,3,2,2,3,0,0
18786,5,7,6,1,3,0,3,7,0
18787,0,7,2,1,7,1,0,7,0
18788,7,5,3,6,3,5,9,7,0
18789,7,2,3,2,3,2,9,4,0
18790,5,6,6,4,0,5,3,6,0
18791,5,0,5,4,6,2,5,0,0
18792,4,6,5,8,1,6,2,8,0
18793,4,3,2,2,6,0,6,3,0
18794,0,0,6,7,2,5,0,0,0
18795,4,1,6,4,1,0,4,1,1
18796,5,8,5,4,6,2,3,10,0
18797,5,0,4,2,2,1,5,0,0
18798,0,8,1,7,4,3,0,8,0
18799,3,5,0,8,6,2,3,0,0
18800,7,6,0,0,2,5,7,0,0
18801,7,4,1,6,4,5,9,2,0
18802,3,4,3,5,6,4,5,6,0
18803,7,8,2,6,8,3,9,8,0
18804,2,3,3,4,0,3,4,5,0
18805,6,3,2,8,2,3,8,3,0
18806,8,7,1,0,2,6,10,5,0
18807,6,7,4,5,5,1,6,0,0
18808,1,5,2,1,4,1,8,5,1
18809,5,7,4,2,4,1,5,0,0
18810,5,5,6,8,0,3,3,5,0
18811,2,5,5,6,7,1,2,7,0
18812,6,3,1,0,6,5,8,1,0
18813,6,7,1,0,6,3,8,5,0
18814,8,6,0,4,7,0,8,0,0
18815,1,1,5,5,7,3,1,1,0
18816,2,4,0,2,3,1,2,0,0
18817,0,5,3,8,4,6,0,5,0
18818,6,7,0,0,2,4,6,0,0
18819,1,3,6,3,6,6,3,3,0
18820,3,4,2,0,4,0,5,4,0
18821,6,8,2,5,2,2,8,8,0
18822,6,0,4,7,4,1,6,0,0
18823,3,8,5,7,5,6,1,10,0
18824,1,0,0,4,3,3,1,-20,0
18825,6,3,2,0,2,1,8,3,0
18826,6,4,3,7,5,6,8,6,0
18827,6,2,3,8,7,5,8,4,0
18828,7,4,2,7,4,4,7,4,1
18829,6,6,1,3,1,0,8,4,0
18830,0,2,5,2,0,1,0,2,0
18831,2,1,4,6,7,5,2,7,1
18832,1,1,0,7,8,1,1,1,0
18833,0,7,2,2,4,5,0,7,0
18834,4,3,4,5,8,4,4,0,0
18835,1,8,1,4,1,0,3,6,0
18836,2,1,1,0,5,4,4,3,0
18837,4,2,0,7,1,1,4,0,0
18838,8,2,0,3,0,3,8,0,0
18839,8,1,3,8,3,4,10,3,0
18840,6,2,2,1,2,5,8,2,0
18841,0,4,0,2,0,0,0,4,0
18842,8,6,6,2,7,2,6,6,0
18843,1,8,6,4,8,2,3,8,0
18844,7,1,3,3,7,3,9,3,0
18845,6,4,3,6,7,5,8,6,0
18846,3,0,1,6,3,3,3,0,0
18847,8,7,5,0,4,4,6,9,0
18848,1,5,3,1,3,0,3,7,0
18849,1,2,5,5,3,5,3,4,0
18850,2,2,0,2,5,5,2,0,0
18851,0,8,6,7,7,5,0,8,0
18852,8,0,6,4,3,2,8,0,0
18853,8,2,5,0,5,0,6,4,0
18854,5,4,4,8,2,0,5,0,0
18855,7,4,6,5,7,4,5,4,0
18856,3,7,1,5,2,1,5,5,0
18857,2,6,2,4,3,6,4,6,0
18858,4,5,0,5,1,0,4,0,0
18859,5,6,1,8,3,4,7,4,0
18860,6,0,0,3,4,5,6,0,0
18861,7,6,0,6,0,0,7,0,0
18862,6,2,1,4,6,3,8,2,0
18863,1,5,5,7,7,5,3,7,0
18864,1,8,1,1,4,0,3,6,0
18865,4,6,5,6,7,0,2,8,0
18866,0,5,2,7,8,1,0,5,0
18867,7,1,2,2,4,3,9,2,0
18868,4,1,6,2,7,1,1,1,0
18869,6,0,6,0,4,1,6,0,0
18870,5,3,1,0,4,1,7,1,0
18871,3,6,1,5,1,1,5,4,0
18872,5,1,4,6,0,0,5,0,0
18873,0,5,2,1,3,0,0,5,0
18874,3,6,2,5,8,3,9,6,1
18875,1,4,2,7,6,0,3,4,0
18876,4,0,6,8,4,5,4,0,0
18877,0,7,4,3,7,2,0,7,0
18878,1,7,1,2,6,5,3,5,0
18879,6,6,3,0,0,3,1,1,0
18880,3,6,6,5,6,4,1,6,0
18881,3,4,3,4,7,5,5,6,0
18882,3,8,5,3,4,0,1,10,0
18883,0,0,6,7,0,6,0,0,0
18884,0,5,6,3,2,5,0,5,0
18885,7,5,0,8,4,5,7,0,0
18886,5,1,5,4,4,0,5,3,0
18887,3,5,5,5,4,1,1,7,0
18888,6,4,5,6,5,0,4,6,0
18889,7,5,6,5,4,2,5,5,0
18890,1,1,2,0,5,5,1,1,0
18891,2,7,0,6,8,6,2,0,0
18892,1,2,0,8,3,3,1,1,0
18893,5,6,4,4,1,2,5,0,0
18894,0,3,6,0,7,2,0,3,0
18895,3,0,6,1,7,0,3,0,0
18896,4,3,6,2,5,5,2,3,0
18897,6,4,3,0,7,1,8,6,0
18898,6,0,2,6,0,3,6,0,1
18899,2,5,6,7,0,3,2,5,0
18900,2,8,6,5,8,3,2,8,0
18901,7,8,5,0,8,2,5,10,0
18902,8,0,6,3,5,0,8,0,0
18903,7,5,0,0,1,0,7,0,0
18904,7,1,5,5,1,6,7,3,0
18905,3,7,5,1,5,5,1,9,0
18906,5,5,2,5,0,0,7,5,0
18907,2,2,6,2,5,4,2,2,0
18908,1,4,2,7,0,2,3,4,0
18909,7,0,1,3,5,5,7,0,0
18910,6,6,6,8,6,1,4,6,0
18911,4,8,6,0,1,1,9,8,1
18912,2,3,4,6,1,6,2,0,0
18913,1,8,5,6,5,1,3,10,0
18914,1,1,6,8,4,3,1,1,0
18915,3,0,4,4,2,5,3,0,0
18916,7,1,1,1,6,5,9,3,0
18917,4,2,2,5,6,5,6,2,0
18918,5,7,4,0,2,5,5,0,0
18919,5,3,0,4,8,0,5,0,0
18920,4,8,3,6,7,4,6,10,0
18921,5,5,4,0,8,6,5,0,0
18922,7,6,6,7,3,6,5,6,0
18923,0,2,5,5,5,5,0,2,0
18924,0,0,4,6,6,4,0,0,0
18925,4,1,2,4,0,5,6,5,0
18926,2,4,3,5,3,3,4,6,0
18927,7,6,4,7,3,5,7,0,0
18928,4,0,4,0,5,5,4,0,0
18929,4,5,5,1,1,3,2,7,0
18930,5,4,2,6,5,5,7,4,0
18931,4,3,0,5,4,4,4,0,0
18932,7,3,6,8,1,2,5,3,0
18933,3,4,1,8,0,5,5,2,0
18934,6,7,3,7,4,4,8,9,0
18935,5,4,0,2,1,3,5,0,0
18936,6,4,2,0,7,3,8,4,0
18937,2,5,5,3,7,6,2,7,0
18938,7,0,4,5,6,0,7,0,0
18939,3,6,0,7,8,1,3,0,0
18940,8,6,5,8,7,4,6,8,0
18941,1,8,4,2,3,4,1,10,0
18942,5,8,4,4,2,1,5,0,0
18943,5,1,0,1,2,5,5,0,0
18944,8,0,0,1,6,3,8,0,0
18945,5,5,2,5,3,1,9,5,1
18946,8,6,0,5,2,1,8,3,1
18947,2,7,6,8,0,1,2,7,0
18948,1,1,5,0,1,2,1,1,1
18949,0,8,0,1,1,1,0,8,0
18950,7,4,5,2,5,3,5,6,0
18951,1,6,4,7,2,2,3,8,0
18952,1,3,1,3,3,2,3,1,0
18953,1,4,5,2,0,3,3,6,0
18954,0,0,0,4,0,6,0,0,0
18955,4,1,2,8,6,6,5,6,1
18956,2,0,4,3,6,2,2,0,0
18957,5,8,6,4,5,1,3,8,0
18958,7,5,0,5,4,5,7,0,0
18959,0,0,4,8,2,3,0,0,0
18960,7,6,2,7,8,3,7,6,1
18961,5,0,1,1,5,5,5,0,0
18962,6,5,6,7,5,2,4,5,0
18963,7,5,5,1,5,2,5,7,0
18964,7,8,6,0,8,2,5,8,0
18965,5,3,0,6,0,3,5,0,0
18966,3,1,1,6,6,5,5,3,0
18967,7,4,5,1,0,3,5,6,0
18968,0,4,3,3,8,6,0,4,0
18969,8,8,3,4,3,5,1,1,0
18970,6,2,3,6,1,6,8,4,0
18971,6,7,3,1,1,6,8,9,0
18972,6,5,1,4,8,0,8,3,0
